step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
75,TRANSFER,150.32,24355.49,24205.17,21297.69,67201.16,0
247,CASH_IN,6381.19,4015.09,10396.28,44436.23,1206.7,0
629,DEBIT,9148.39,30469.95,21321.56,40685.87,26496.61,0
97,DEBIT,7526.53,27413.76,19887.23,43622.16,82682.2,0
74,CASH_IN,1330.49,11297.72,12628.2,47969.99,57457.47,0
456,CASH_OUT,4086.53,41670.75,37584.22,10635.34,32743.76,0
602,CASH_OUT,8834.92,6547.93,0,36422.55,80670.5,0
357,TRANSFER,1017.17,35225.08,34207.91,43092.64,59593.2,0
185,PAYMENT,7061.96,9184.34,2122.38,32173.25,48214.53,0
492,TRANSFER,8037.25,14167.49,6130.24,48072.25,31099.17,0
599,DEBIT,8299.03,3844.71,0,1476.09,73287.75,0
386,CASH_OUT,9566.9,23253.34,13686.45,26656.35,54627.32,0
206,TRANSFER,7169.25,8041.55,872.31,33651.35,84914.87,0
382,PAYMENT,2800.51,32854.49,30053.98,14873.5,3499.28,0
398,CASH_OUT,9959.59,13282.81,3323.22,40640.04,17792.95,0
480,PAYMENT,9454.99,5736.29,0,1374.52,69025.94,0
76,CASH_IN,7447.57,47080.73,54528.3,15538.23,3248.61,0
281,DEBIT,2919.6,45856.67,42937.06,34902.2,72240.94,0
609,TRANSFER,3005.05,30358.96,27353.91,34764.61,47900.97,0
425,CASH_OUT,7505.76,11836.0,4330.24,36643.66,34272.84,0
558,CASH_OUT,1866.54,44792.24,42925.7,33.13,41910.19,0
282,CASH_OUT,4624.95,39617.78,34992.83,31742.83,9714.77,0
397,CASH_IN,1622.86,28590.71,30213.57,40072.92,20302.41,0
31,DEBIT,7260.36,29464.56,22204.19,35354.01,18716.46,0
3,CASH_OUT,3118.88,2408.34,0,18057.92,136.36,0
380,CASH_IN,3286.61,35643.95,38930.55,17426.47,51989.93,0
282,CASH_IN,8954.93,42653.52,51608.45,22949.9,21820.91,0
56,CASH_IN,7659.39,37659.34,45318.73,43790.8,71096.19,0
741,CASH_OUT,5755.77,18818.86,13063.09,15297.37,74759.34,0
408,CASH_IN,1678.49,22348.12,24026.61,25264.63,73492.81,0
222,TRANSFER,9697.35,41284.91,31587.56,9716.45,52621.25,0
725,CASH_OUT,49550.2,52882.79,3332.58,30490.27,36389.8,1
35,DEBIT,2041.71,31833.75,29792.05,27777.3,18214.9,0
360,CASH_IN,3145.72,7421.59,10567.32,13848.38,8424.87,0
540,CASH_IN,4362.36,30808.56,35170.92,36582.74,50773.03,0
73,DEBIT,782.36,39228.17,38445.81,14911.35,11792.75,0
643,TRANSFER,8341.25,13265.37,4924.13,45540.22,91417.39,0
235,DEBIT,8281.89,23939.57,15657.67,18268.75,6325.75,0
167,CASH_IN,9906.17,37096.31,47002.48,14961.72,33637.35,0
502,CASH_OUT,46958.75,28694.27,0,34514.03,21726.97,1
151,PAYMENT,1000.82,40292.68,39291.86,16783.87,49066.19,0
459,PAYMENT,6711.32,27833.37,21122.05,40495.99,98443.07,0
346,DEBIT,7196.0,14567.31,7371.31,12034.01,22043.76,0
270,TRANSFER,8421.63,37222.77,28801.14,41058.9,6688.08,0
709,CASH_OUT,8719.53,46623.11,37903.57,38316.87,60067.94,0
164,CASH_IN,9691.03,3458.14,13149.17,48071.97,6690.61,0
185,DEBIT,2938.37,5578.6,2640.23,16396.0,29563.99,0
86,PAYMENT,6884.12,12362.47,5478.35,32215.49,91844.42,0
299,CASH_OUT,8509.29,46339.08,37829.79,19647.63,83189.98,0
334,DEBIT,4013.44,21027.93,17014.5,10442.38,59186.65,0
439,TRANSFER,6052.36,12322.68,6270.33,39430.9,7969.11,0
509,DEBIT,2253.23,17837.76,15584.53,23879.63,78154.18,0
727,CASH_IN,7525.27,37970.54,45495.81,17122.15,68919.41,0
501,PAYMENT,1224.16,17758.12,16533.97,43521.33,41757.52,0
75,CASH_OUT,1248.86,22320.43,21071.57,44597.08,78070.84,0
175,TRANSFER,9120.57,28578.32,19457.74,876.84,8055.34,0
78,CASH_OUT,40420.31,85740.72,45320.41,4895.44,65214.49,1
360,DEBIT,2574.14,24581.42,22007.28,18214.47,1356.11,0
646,CASH_IN,3706.07,23894.57,27600.64,29280.26,85914.35,0
471,DEBIT,3414.65,13108.92,9694.27,3602.51,12442.93,0
422,DEBIT,3428.58,32479.54,29050.95,16315.32,59335.73,0
554,CASH_IN,3975.93,37494.48,41470.41,48243.94,36211.59,0
686,CASH_OUT,1841.6,3160.24,1318.64,44747.83,42853.43,0
169,PAYMENT,1985.4,10306.72,8321.33,31121.72,35106.44,0
568,TRANSFER,29360.52,81492.25,52131.73,11649.93,77436.86,1
622,CASH_OUT,2070.04,678.23,0,28594.9,59211.28,0
473,TRANSFER,4385.11,14920.89,10535.78,34641.76,81896.56,0
269,PAYMENT,7767.17,20821.96,13054.79,11916.81,74166.35,0
178,TRANSFER,7347.43,28028.37,20680.94,12915.76,48763.62,0
148,TRANSFER,2896.84,13618.23,10721.39,44503.7,64568.62,0
597,CASH_OUT,3475.4,40867.99,37392.58,11314.78,96305.71,0
723,CASH_OUT,3181.67,33103.61,29921.94,2624.87,92107.69,0
446,PAYMENT,9713.27,12243.3,2530.03,23251.61,14438.12,0
209,CASH_IN,5018.69,30768.16,35786.86,23580.27,84837.7,0
405,TRANSFER,4461.11,36625.69,32164.58,21695.18,14833.42,0
138,CASH_IN,5011.73,4982.42,9994.15,18193.28,1059.17,0
498,DEBIT,2089.45,26374.57,24285.12,10879.47,58707.46,0
30,TRANSFER,4248.1,42710.69,38462.59,17394.04,93282.36,0
461,TRANSFER,16144.19,48087.27,31943.09,7543.05,6187.37,1
437,CASH_IN,6086.7,40119.78,46206.48,31119.26,26101.88,0
69,DEBIT,9790.92,30628.5,20837.58,7728.66,90861.49,0
217,CASH_IN,6190.82,11335.87,17526.69,9184.69,74599.57,0
575,CASH_IN,6097.02,15641.93,21738.95,49614.37,77074.08,0
23,DEBIT,8619.83,8572.92,0,37955.91,55944.24,0
734,CASH_IN,1141.12,38086.34,39227.46,11087.36,34135.71,0
211,CASH_OUT,5335.26,5469.35,134.09,2279.52,56335.18,0
525,CASH_IN,1945.31,16229.01,18174.32,30253.89,94340.22,0
125,DEBIT,7982.26,30551.55,22569.29,32959.89,52033.6,0
599,TRANSFER,3242.47,4380.43,1137.96,33278.11,92315.95,0
412,DEBIT,8408.93,22575.65,14166.72,4624.06,5503.36,0
632,DEBIT,4930.7,13230.01,8299.3,11200.99,61312.85,0
367,CASH_IN,9307.32,44914.64,54221.96,46549.27,27319.71,0
371,DEBIT,6782.28,3761.0,0,13121.87,83972.52,0
160,TRANSFER,1427.56,28594.26,27166.7,13368.5,91844.16,0
44,TRANSFER,5179.33,39677.29,34497.96,19404.66,91790.19,0
32,PAYMENT,3390.3,24051.91,20661.6,15649.42,5993.25,0
712,PAYMENT,3524.08,29874.33,26350.25,28977.77,53324.1,0
475,DEBIT,6904.68,7961.87,1057.19,49885.14,48277.11,0
32,CASH_OUT,9376.0,6352.21,0,11784.12,87910.58,0
82,CASH_OUT,9609.25,8393.06,0,28228.55,72918.65,0
705,PAYMENT,5969.5,13643.76,7674.26,32779.55,97205.69,0
75,CASH_OUT,5254.43,47870.89,42616.47,26030.31,78625.82,0
493,PAYMENT,2610.93,47773.34,45162.41,8975.9,39821.61,0
335,CASH_IN,7663.32,11408.61,19071.94,12881.43,47630.23,0
140,CASH_OUT,4.54,12940.8,12936.26,27787.87,31160.54,0
372,CASH_IN,5849.33,9500.77,15350.09,44699.4,97029.67,0
90,CASH_OUT,6678.73,35622.25,28943.52,27499.86,29036.23,0
486,CASH_IN,1764.06,33672.06,35436.12,2155.78,64486.08,0
422,TRANSFER,5890.23,12971.63,7081.39,9014.01,1271.24,0
571,TRANSFER,1434.49,48226.74,46792.25,2835.66,68476.28,0
191,CASH_OUT,8767.55,958.72,0,28398.09,10730.07,0
24,DEBIT,8159.54,48635.82,40476.28,25752.5,68429.69,0
310,DEBIT,4831.54,2551.64,0,24635.47,38220.38,0
587,CASH_OUT,5077.38,24923.86,19846.48,45104.34,68879.45,0
255,CASH_OUT,706.25,48186.19,47479.94,13810.89,89263.85,0
122,PAYMENT,3886.42,17280.56,13394.14,19660.07,81146.7,0
151,CASH_OUT,2165.2,20841.32,18676.11,6872.27,82874.86,0
190,TRANSFER,451.79,5213.37,4761.59,29251.93,10624.29,0
671,CASH_IN,3094.4,12746.13,15840.52,14208.76,62648.07,0
100,DEBIT,214.59,14125.27,13910.67,8603.41,15695.42,0
472,DEBIT,4379.27,29757.61,25378.34,3232.89,99578.86,0
557,CASH_IN,2533.88,37787.9,40321.78,9555.17,35697.42,0
736,TRANSFER,38911.82,17212.82,0,15551.95,57868.47,1
181,TRANSFER,2633.35,43969.74,41336.39,28771.7,18934.56,0
630,CASH_IN,4349.45,23505.78,27855.22,1992.22,86789.67,0
534,DEBIT,7681.41,28622.34,20940.93,4499.06,25212.26,0
42,DEBIT,4451.35,40497.32,36045.97,43847.44,343.04,0
436,TRANSFER,8555.9,6361.51,0,7607.79,18104.4,0
139,PAYMENT,5180.03,27181.76,22001.73,11590.02,12642.71,0
282,DEBIT,7085.67,48285.71,41200.05,4349.28,68583.12,0
155,PAYMENT,9853.32,33146.78,23293.46,24998.46,39189.72,0
248,CASH_IN,6096.46,44648.32,50744.78,45881.28,27947.07,0
217,TRANSFER,1262.73,21457.06,20194.32,49414.0,43539.32,0
362,DEBIT,9981.51,14090.49,4108.98,49001.36,94790.44,0
532,DEBIT,2513.14,23412.57,20899.43,46810.12,92707.96,0
707,CASH_IN,8046.6,4837.94,12884.54,6755.7,19080.21,0
450,DEBIT,3746.48,2523.57,0,32712.72,56950.31,0
484,PAYMENT,9518.51,1624.62,0,30067.13,78987.99,0
10,DEBIT,4554.95,35533.82,30978.87,26253.66,30341.02,0
49,TRANSFER,7726.78,16838.22,9111.44,34024.06,59640.9,1
145,CASH_IN,4042.72,28212.51,32255.23,46876.45,40781.91,0
77,DEBIT,6571.67,44642.98,38071.3,35805.95,23744.65,0
389,CASH_IN,2143.53,11763.93,13907.46,5642.27,98461.28,0
658,DEBIT,9662.51,22129.63,12467.12,11668.37,25909.39,0
265,CASH_OUT,3818.97,2777.17,0,43765.96,65509.16,0
345,TRANSFER,1990.5,7107.09,5116.59,49700.81,62360.85,0
421,PAYMENT,103.93,6855.02,6751.09,43135.83,78083.49,0
239,DEBIT,9828.58,48639.7,38811.12,18689.96,93250.7,0
641,DEBIT,9645.86,46426.27,36780.41,25410.87,81531.89,0
24,CASH_OUT,5564.84,24792.47,19227.63,11735.93,92117.63,0
104,PAYMENT,4250.44,18039.01,13788.57,2271.69,66883.53,0
391,PAYMENT,1220.49,38523.21,37302.72,12448.12,77122.53,0
379,CASH_OUT,4229.09,23397.51,19168.42,7067.32,35810.3,0
197,DEBIT,8052.84,1930.12,0,6542.79,85703.73,0
482,PAYMENT,1264.85,2186.75,921.89,21570.99,69004.66,0
486,CASH_IN,8804.66,12826.26,21630.92,9692.81,71818.14,0
202,PAYMENT,6169.13,14150.11,7980.98,11011.88,4401.34,0
526,PAYMENT,4045.49,27814.66,23769.17,32276.52,94279.19,0
424,CASH_OUT,9256.79,43294.11,34037.33,23953.3,9551.2,0
421,CASH_IN,8233.57,4150.66,12384.23,48618.99,64233.86,0
471,CASH_OUT,5880.39,14253.83,8373.44,3278.33,1488.75,0
608,CASH_IN,6336.35,5252.79,11589.14,36476.67,49270.0,0
560,DEBIT,1965.49,36383.27,34417.77,9674.89,44881.49,0
744,DEBIT,5408.13,16375.21,10967.08,31965.71,40700.16,0
346,CASH_IN,6313.1,28796.06,35109.16,42445.04,7134.41,0
208,PAYMENT,1517.1,26014.2,24497.11,10225.43,90095.01,0
315,TRANSFER,8685.67,19156.26,10470.59,2627.33,54958.55,0
656,CASH_OUT,7712.73,31345.17,23632.45,29696.2,4796.04,0
352,DEBIT,7785.49,23709.01,15923.51,25633.16,46923.24,0
449,DEBIT,7318.27,42732.15,35413.88,14789.83,83326.68,0
582,PAYMENT,901.39,43203.69,42302.31,22325.68,82538.24,0
445,TRANSFER,2690.67,18576.6,15885.93,39713.85,79445.59,0
740,TRANSFER,8317.6,39198.87,30881.27,13554.31,28854.84,0
32,CASH_IN,8890.08,27506.09,36396.17,32095.36,30209.41,0
483,TRANSFER,7647.09,32112.11,24465.02,17831.1,14114.61,0
188,CASH_OUT,6544.69,11501.55,4956.86,11166.4,87143.22,0
293,CASH_IN,3386.05,7709.28,11095.33,9840.47,88005.45,0
218,TRANSFER,32871.14,23200.24,0,5410.92,84537.34,1
359,TRANSFER,32542.19,78342.07,45799.88,32587.73,75423.32,1
150,PAYMENT,1672.91,14160.11,12487.21,14987.61,78266.66,0
703,TRANSFER,5790.52,4556.82,0,22583.13,12828.25,0
304,CASH_IN,9009.67,48614.44,57624.1,44687.22,46800.41,0
213,CASH_OUT,2917.08,19522.88,16605.8,23547.14,25460.81,0
456,TRANSFER,42786.96,10836.11,0,34284.01,54446.59,1
413,CASH_IN,2003.84,22409.5,24413.34,13132.78,14514.86,0
242,CASH_IN,3245.81,8784.34,12030.15,13805.0,11964.96,0
258,DEBIT,7969.02,32151.18,24182.16,49668.68,611.93,0
223,PAYMENT,7236.08,39748.76,32512.68,8645.12,82570.52,0
685,CASH_IN,8313.64,35458.09,43771.73,38152.81,9582.49,0
43,TRANSFER,2871.02,11350.04,8479.01,15382.62,77149.56,0
720,PAYMENT,4174.05,45843.54,41669.5,5828.28,13123.22,0
634,DEBIT,5768.98,3117.28,0,28512.22,18939.59,0
677,CASH_OUT,2120.56,23866.88,21746.32,45424.1,10076.17,0
463,CASH_OUT,933.32,5663.5,4730.18,27645.34,3205.92,0
595,DEBIT,9211.15,26500.51,17289.36,185.5,94256.82,0
684,CASH_IN,6742.76,44746.37,51489.13,26695.14,87747.72,0
647,PAYMENT,2219.15,35661.42,33442.27,14272.79,24969.74,0
1,DEBIT,181.6,36848.71,36667.11,3168.47,39929.84,0
115,TRANSFER,4876.32,16300.77,11424.46,48717.72,47050.63,0
732,DEBIT,4157.44,37201.85,33044.41,33739.86,65803.27,0
103,CASH_OUT,3033.32,42630.55,39597.22,26239.59,38306.76,0
140,PAYMENT,2872.74,26680.21,23807.47,24497.83,75425.85,0
255,PAYMENT,1827.21,45518.9,43691.68,28493.81,40506.91,0
688,DEBIT,8379.66,16371.73,7992.07,9015.17,45877.78,0
670,TRANSFER,3124.57,73093.15,69968.57,40029.63,10926.9,1
336,DEBIT,4754.52,32145.42,27390.9,8627.6,28078.19,0
430,DEBIT,3413.62,24310.45,20896.83,9368.59,73261.89,0
261,DEBIT,848.5,37705.33,36856.82,14752.4,51882.07,0
670,CASH_IN,2858.2,904.78,3762.98,5374.85,13393.49,0
487,DEBIT,522.13,44848.08,44325.95,34704.13,79733.11,0
201,DEBIT,7125.58,3835.41,0,5075.52,81728.98,0
431,PAYMENT,620.2,12898.95,12278.75,1870.91,74993.49,0
371,TRANSFER,7283.76,35554.09,28270.32,38098.23,49839.1,0
649,CASH_OUT,6764.65,22937.74,16173.09,26443.43,57901.16,0
187,DEBIT,7748.96,13775.98,6027.02,4645.34,20314.95,0
713,CASH_IN,8964.71,31715.54,40680.25,17963.06,8486.25,0
713,TRANSFER,42850.93,76793.86,33942.93,19019.05,589.61,1
335,CASH_IN,5338.78,17023.24,22362.03,5492.86,81842.34,0
335,TRANSFER,2702.26,44371.65,41669.39,44957.22,54983.33,0
465,DEBIT,5906.37,11875.78,5969.41,19273.09,10857.01,0
369,CASH_IN,2561.08,38315.07,40876.15,41192.82,33739.51,0
606,DEBIT,2902.64,49841.11,46938.47,22821.82,28448.57,0
430,TRANSFER,4222.78,46714.53,42491.75,25455.51,10244.86,0
689,TRANSFER,7143.8,26223.5,19079.7,12381.67,32784.7,0
677,PAYMENT,4576.98,26058.84,21481.86,32988.55,96594.08,0
699,PAYMENT,460.38,31495.89,31035.5,41835.11,1628.14,0
590,CASH_IN,1350.16,14000.43,15350.59,49501.63,55523.87,0
51,PAYMENT,895.56,14163.11,13267.55,46917.92,20985.66,0
140,CASH_OUT,8476.34,23765.13,15288.8,8881.27,16295.5,0
685,CASH_OUT,4474.84,31797.54,27322.71,22905.07,35170.49,0
185,CASH_IN,9949.02,49205.37,59154.4,39735.67,1391.42,0
59,CASH_IN,3236.75,28635.5,31872.25,30467.59,6944.0,0
175,CASH_OUT,7679.65,30419.79,22740.14,6369.7,10293.22,0
600,CASH_IN,3824.33,32209.3,36033.63,11621.27,58746.85,0
441,DEBIT,2783.28,44039.4,41256.11,15718.37,34734.56,0
656,TRANSFER,7577.94,45138.98,37561.05,20305.25,13108.18,0
26,DEBIT,7078.68,23047.03,15968.35,39633.36,51439.91,0
241,CASH_OUT,11309.57,20713.86,9404.29,1221.27,24484.25,1
476,PAYMENT,1616.56,46676.19,45059.64,27782.27,65520.46,0
69,DEBIT,2490.43,45115.75,42625.31,36431.27,78095.89,0
43,PAYMENT,5727.61,20007.04,14279.43,27376.27,8512.69,0
280,TRANSFER,8688.68,11675.39,2986.71,493.17,37715.6,0
325,TRANSFER,9086.48,46727.39,37640.91,3754.15,92943.61,0
422,DEBIT,2877.34,12827.02,9949.68,42807.0,12464.88,0
650,PAYMENT,2734.55,8039.47,5304.92,32381.51,68707.7,0
494,TRANSFER,6584.96,39056.47,32471.51,18120.63,92397.78,0
542,CASH_IN,3254.34,46925.83,50180.17,36814.16,70031.72,0
252,PAYMENT,8399.12,21813.87,13414.76,37249.03,13412.79,0
122,DEBIT,7843.03,42230.02,34386.99,31365.92,26023.01,0
286,CASH_OUT,32109.94,40568.16,8458.22,49057.48,53621.57,1
161,PAYMENT,8189.4,4643.54,0,42525.19,9436.12,0
5,TRANSFER,1274.82,2349.07,1074.25,11222.74,95392.29,0
230,CASH_OUT,6083.83,47178.75,41094.92,35637.02,70936.82,0
609,DEBIT,8932.37,35372.98,26440.61,21566.17,65363.52,0
361,TRANSFER,8406.76,46830.48,38423.72,47035.23,68493.78,0
575,TRANSFER,6212.17,49204.03,42991.87,41569.58,29040.08,0
620,CASH_IN,7120.48,19010.99,26131.47,42606.47,49144.56,0
421,CASH_OUT,3831.05,24536.45,20705.4,30448.11,3746.57,0
37,DEBIT,8031.35,35844.03,27812.68,32785.16,22451.53,0
599,CASH_IN,6369.4,33577.64,39947.04,26088.19,24052.34,0
58,TRANSFER,2476.89,32580.1,30103.21,29626.58,91038.9,0
621,CASH_IN,1418.54,20073.68,21492.22,16921.58,82270.26,0
112,PAYMENT,1803.55,5863.24,4059.69,47977.41,39694.49,0
125,DEBIT,5237.69,28293.54,23055.85,30253.59,83491.22,0
649,CASH_IN,8530.78,34099.54,42630.33,12003.26,15576.63,0
542,TRANSFER,6314.64,25080.18,18765.54,39981.55,70841.64,0
334,TRANSFER,981.54,37018.52,36036.98,43494.32,37553.24,0
699,CASH_OUT,9437.46,22407.65,12970.19,38507.59,71762.57,0
296,PAYMENT,1859.04,31688.64,29829.61,48173.59,7080.84,0
547,TRANSFER,498.12,20316.94,19818.82,22172.23,88430.79,0
713,CASH_OUT,1301.39,27037.2,25735.8,47033.39,4285.34,0
219,DEBIT,5908.22,4969.29,0,22689.15,74064.95,0
571,CASH_IN,2814.64,13624.35,16439.0,7514.88,95829.76,0
77,CASH_OUT,3293.96,30831.16,27537.2,40624.28,26991.21,0
591,CASH_IN,785.7,3268.17,4053.87,38545.08,34793.02,0
116,CASH_OUT,1930.82,41382.28,39451.46,43667.38,96932.46,0
154,PAYMENT,5872.17,19414.53,13542.36,29317.91,85202.71,0
720,DEBIT,7496.93,12589.2,5092.27,36949.16,95086.84,0
668,TRANSFER,3219.06,35588.97,32369.92,25721.56,85865.29,0
273,TRANSFER,6786.4,13797.56,7011.16,41441.26,6055.0,0
530,CASH_OUT,6138.11,23245.04,17106.93,16904.28,58830.87,1
342,PAYMENT,9703.28,15809.04,6105.76,38291.16,80148.96,0
441,PAYMENT,3667.81,47803.51,44135.69,22518.14,24631.03,0
332,TRANSFER,150.93,32872.64,32721.71,599.07,21276.79,0
15,DEBIT,6214.74,3430.93,0,28551.0,8383.63,0
615,PAYMENT,7924.21,965.11,0,39583.03,54237.02,0
340,TRANSFER,493.86,24023.3,23529.44,13429.22,37244.07,0
433,PAYMENT,2271.47,30002.32,27730.86,37635.32,55523.94,0
167,CASH_OUT,3262.18,30316.03,27053.85,33558.12,62827.46,0
709,DEBIT,8164.72,10516.66,2351.93,14494.84,30204.19,0
26,CASH_IN,9310.76,38541.65,47852.41,47389.45,92781.13,0
58,TRANSFER,41107.95,80699.53,39591.58,20058.24,6618.86,1
149,DEBIT,9171.2,16216.06,7044.86,27867.01,94860.16,0
556,PAYMENT,8012.16,3829.94,0,39201.91,96231.62,0
140,CASH_IN,4943.96,49808.72,54752.68,36295.18,34070.33,0
565,CASH_OUT,8469.31,13349.29,4879.98,33319.09,1992.31,0
277,CASH_OUT,23297.2,82747.73,59450.52,29623.73,32230.46,1
708,PAYMENT,3817.82,26079.82,22262.0,35441.49,75041.25,0
134,PAYMENT,1570.33,27628.61,26058.28,35194.44,88052.01,0
260,CASH_OUT,2189.48,16850.16,14660.69,3279.17,38081.72,0
549,CASH_IN,9650.33,4745.82,14396.15,10306.52,8430.77,0
679,DEBIT,8062.23,43853.99,35791.77,16333.35,17090.14,0
143,CASH_IN,1656.89,4315.87,5972.76,32173.85,21151.71,0
623,CASH_OUT,1023.11,43092.28,42069.18,46978.97,10621.06,0
444,PAYMENT,5982.77,18061.33,12078.57,25628.08,47710.81,0
342,TRANSFER,4996.43,36137.13,31140.71,35998.46,45788.43,0
651,CASH_OUT,35394.7,44113.23,8718.53,36689.77,96547.37,1
590,DEBIT,5052.66,45943.55,40890.89,38601.84,73078.01,0
682,DEBIT,1551.22,4757.17,3205.96,13533.44,99591.43,0
707,CASH_OUT,9191.2,25807.94,16616.74,28533.41,57161.18,0
313,CASH_OUT,9879.55,15527.0,5647.46,39154.27,74198.25,0
93,TRANSFER,4883.29,19562.28,14678.99,9243.91,7462.83,0
161,TRANSFER,3368.9,22890.91,19522.01,16365.32,40422.04,0
104,TRANSFER,7630.02,32751.77,25121.75,6278.57,56824.56,0
33,CASH_OUT,803.15,37653.19,36850.04,7304.39,26650.36,0
698,TRANSFER,2543.63,30306.39,27762.77,47588.91,84151.59,0
153,PAYMENT,2299.38,2275.18,0,13011.2,70596.29,0
634,DEBIT,8534.36,40179.0,31644.63,21943.9,62547.07,0
602,CASH_OUT,8497.79,13959.12,5461.34,44949.7,85463.69,0
657,DEBIT,6741.67,46353.75,39612.08,11163.63,38552.59,0
150,CASH_OUT,9943.86,60637.5,50693.64,38010.76,65550.9,1
297,CASH_IN,2119.5,38955.57,41075.07,27579.4,11450.11,0
57,CASH_OUT,4265.28,1664.82,0,4262.65,56155.76,0
467,CASH_OUT,1978.61,30523.85,28545.24,14238.14,58648.03,0
743,CASH_OUT,4915.05,46321.71,41406.66,47014.25,97049.26,0
101,CASH_IN,4953.36,4613.03,9566.39,37653.93,69315.98,0
226,PAYMENT,7969.44,41607.31,33637.86,8394.14,16704.73,0
600,CASH_OUT,440.0,1969.44,1529.43,9891.25,17414.66,0
651,PAYMENT,8403.96,27023.78,18619.82,14367.78,4753.14,0
600,DEBIT,1353.93,20971.19,19617.25,22544.29,17887.86,0
426,CASH_IN,7371.05,29994.06,37365.1,27715.23,29077.45,0
368,PAYMENT,2188.97,24638.29,22449.31,3143.06,36943.52,0
356,PAYMENT,2680.58,19484.57,16803.99,48580.03,3703.94,0
431,TRANSFER,2657.75,49088.09,46430.35,31405.64,48955.96,0
242,CASH_OUT,7934.72,4757.5,0,18211.18,39453.08,0
161,CASH_OUT,9731.25,26314.3,16583.05,48896.31,12513.34,0
626,CASH_OUT,37644.32,78596.24,40951.92,11700.15,23916.85,1
162,CASH_IN,4565.72,49595.99,54161.72,21389.97,99569.41,0
348,TRANSFER,4788.02,38396.6,33608.58,34968.21,85808.01,0
31,TRANSFER,3653.08,4410.17,757.09,3853.26,56918.32,0
646,PAYMENT,1899.31,22257.92,20358.6,44219.88,77367.7,0
621,CASH_OUT,7958.76,17407.8,9449.04,5898.2,40850.28,0
656,DEBIT,1820.45,48330.1,46509.65,21630.91,91071.23,0
164,CASH_IN,4002.4,7530.3,11532.7,23406.23,77677.68,0
376,CASH_OUT,3495.83,1373.82,0,38762.35,74987.67,0
189,CASH_OUT,1443.1,32573.32,31130.21,769.84,34232.12,0
244,CASH_OUT,391.87,7832.9,7441.04,44180.12,92724.8,0
628,DEBIT,5752.72,10753.75,5001.03,34233.26,62045.52,0
246,PAYMENT,1651.97,3341.87,1689.9,37170.47,55415.98,0
694,TRANSFER,9414.92,21776.95,12362.02,1594.58,68353.83,0
727,DEBIT,4852.51,24902.93,20050.42,42291.92,86687.93,0
534,CASH_OUT,7116.35,30074.89,22958.55,47285.79,82022.87,0
27,PAYMENT,9453.49,19071.98,9618.49,2799.31,64828.52,0
729,DEBIT,5570.9,10998.51,5427.61,7285.28,4478.21,0
371,TRANSFER,8985.32,26250.32,17265.0,32862.96,56115.33,0
370,CASH_OUT,9442.28,36184.52,26742.24,24790.12,61666.88,0
136,CASH_OUT,1590.62,46669.92,45079.3,13700.97,65458.8,0
708,DEBIT,610.15,49663.78,49053.63,15725.1,57877.52,0
310,CASH_OUT,688.04,25858.46,25170.42,30581.12,93295.34,0
393,PAYMENT,1535.93,39445.01,37909.08,21756.58,73814.58,0
573,DEBIT,999.31,20156.75,19157.44,27241.46,57957.72,0
398,CASH_IN,9237.87,7961.36,17199.23,5162.89,47482.11,0
379,PAYMENT,5355.33,45458.81,40103.48,28634.33,92529.3,0
28,CASH_IN,4830.99,22281.56,27112.55,10549.52,81742.34,0
125,DEBIT,4666.4,18392.86,13726.46,37951.09,88380.24,0
505,CASH_IN,5420.23,42922.68,48342.9,28729.64,43646.46,0
446,CASH_IN,5147.72,34710.93,39858.65,559.65,69923.7,0
711,CASH_OUT,5038.65,34415.58,29376.93,17877.95,35419.38,0
653,CASH_OUT,8481.76,42270.2,33788.45,31840.03,57100.17,0
669,CASH_IN,3673.86,6440.02,10113.88,4131.85,48921.84,0
514,DEBIT,5466.97,4368.87,0,13821.25,22774.16,0
409,CASH_OUT,5427.83,7517.11,2089.29,30229.32,2777.7,0
286,CASH_OUT,1383.86,48095.6,46711.74,24732.2,7060.21,0
435,PAYMENT,8238.13,12366.01,4127.88,7113.88,71353.0,0
72,CASH_IN,9390.88,18688.35,28079.23,639.29,67415.89,0
447,CASH_OUT,48455.86,47531.03,0,20417.4,32105.83,1
67,TRANSFER,2596.99,28710.21,26113.23,11398.26,52308.0,0
73,CASH_IN,4763.24,18554.06,23317.29,40377.14,55004.95,0
635,TRANSFER,4503.91,39321.77,34817.86,5357.66,64178.7,0
338,DEBIT,2231.32,3688.49,1457.17,45392.14,4987.96,0
684,CASH_OUT,1667.11,15326.28,13659.18,48471.39,20175.86,0
28,CASH_OUT,2757.52,50698.7,47941.19,11788.9,99452.54,1
135,PAYMENT,8740.13,538.41,0,21790.92,7315.76,0
387,CASH_IN,803.42,48225.15,49028.57,43727.69,13298.98,0
743,PAYMENT,9109.29,31206.93,22097.64,48471.11,76648.39,0
20,PAYMENT,2823.49,38866.83,36043.34,30524.79,41854.68,0
272,DEBIT,1749.11,6831.88,5082.77,33587.46,69471.61,0
631,DEBIT,8648.55,37249.43,28600.88,28063.53,23759.55,0
545,TRANSFER,8194.67,44010.91,35816.23,34421.7,47511.14,0
372,TRANSFER,8489.9,47637.36,39147.46,16036.39,3899.14,0
270,CASH_IN,9961.54,17207.13,27168.68,13641.83,99509.67,0
